name,longitude,latitude,key,family,genus,species,stateProvince,year,month,day,eventDate,countryCode,county
"Nymphalis antiopa (Linnaeus, 1758)",-105.74249,32.95731,1705719804,Nymphalidae,Nymphalis,Nymphalis antiopa,New Mexico,2012,3,1,2012-03-01,US,Otero County
"Nymphalis antiopa (Linnaeus, 1758)",-147.825191,64.859286,1146105108,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2012,4,19,2012-04-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-72.6015,46.3511,1883748533,Nymphalidae,Nymphalis,Nymphalis antiopa,Québec,2012,6,16,2012-06-16,CA,Trois-Rivières
"Nymphalis antiopa (Linnaeus, 1758)",-117.95,53.19,1842093434,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2012,7,17,2012-07-17,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-112.86,53.68,1842093195,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2012,7,20,2012-07-20,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-117.95,53.19,1842093250,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2012,7,17,2012-07-17,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-112.86,53.68,1842093158,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2012,8,17,2012-08-17,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-72.9201,41.81288,1845035676,Nymphalidae,Nymphalis,Nymphalis antiopa,Connecticut,2012,9,4,2012-09-04,US,Hartford County
"Nymphalis antiopa (Linnaeus, 1758)",-114.5,53.01,1806582047,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2011,6,12,2011-06-12,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,1502513813,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2011,8,1,2011-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-114.327,52.939,1420311564,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2011,9,18,2011-09-18,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.165,65.2249,1145915172,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2010,4,25,2010-04-25,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-94.88545,34.53784,890732094,Nymphalidae,Nymphalis,Nymphalis antiopa,Oklahoma,2010,5,NA,2010-05-01,US,Le Flore
"Nymphalis antiopa (Linnaeus, 1758)",-117.88,52.66,1842093356,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2010,6,27,2010-06-27,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-116.54,51.44,1842093212,Nymphalidae,Nymphalis,Nymphalis antiopa,British Columbia,2010,7,24,2010-07-24,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-118.76667,55.67227,1039145521,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2010,8,5,2010-08-05,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-112.87,53.61,1842093375,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2010,8,9,2010-08-09,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-106.72,53.73,1842093369,Nymphalidae,Nymphalis,Nymphalis antiopa,Saskatchewan,2010,8,16,2010-08-16,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-93.82,58.61,1841668411,Nymphalidae,Nymphalis,Nymphalis antiopa,Manitoba,2009,7,26,2009-07-26,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-82.52,41.93,1842093394,Nymphalidae,Nymphalis,Nymphalis antiopa,Ontario,2008,6,6,2008-06-06,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-81.47,45.22,1842093352,Nymphalidae,Nymphalis,Nymphalis antiopa,Ontario,2008,6,14,2008-06-14,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.234496,64.744653,2237189517,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2008,8,13,2008-08-13,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2237189597,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2008,8,29,2008-08-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-100.05,50.87,1842093187,Nymphalidae,Nymphalis,Nymphalis antiopa,Manitoba,2008,8,12,2008-08-12,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2237190723,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2008,8,31,2008-08-31,US,NA
Nymphalis antiopa antiopa,-119.629,53.857,769174650,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2007,7,16,2007-07-16,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2237190350,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2007,7,17,2007-07-17,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2237189912,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2007,8,17,2007-08-17,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.017192,65.218518,2237190186,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2007,8,2,2007-08-02,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-75.8801,45.0904,43726005,Nymphalidae,Nymphalis,Nymphalis antiopa,On,2006,6,25,2006-06-25,CA,"Carleton Co.,"
"Nymphalis antiopa (Linnaeus, 1758)",-76.172,45.4346,43726012,Nymphalidae,Nymphalis,Nymphalis antiopa,On,2006,7,30,2006-07-30,CA,"Carleton Co.,"
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2237190022,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,7,28,2006-07-28,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-75.5027,45.4987,43726010,Nymphalidae,Nymphalis,Nymphalis antiopa,On,2006,7,25,2006-07-25,CA,"Carleton Co.,"
"Nymphalis antiopa (Linnaeus, 1758)",-147.234496,64.744653,2237189499,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,7,27,2006-07-27,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.234496,64.744653,2237189703,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,7,27,2006-07-27,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-76.7629,45.2492,43726007,Nymphalidae,Nymphalis,Nymphalis antiopa,On,2006,7,7,2006-07-07,CA,"Renfrew Co.,"
"Nymphalis antiopa (Linnaeus, 1758)",-146.503333,65.295,2237189231,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,8,29,2006-08-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-146.278833,64.28255,2237190431,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,8,24,2006-08-24,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-146.62109,64.313295,2237190604,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,8,5,2006-08-05,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-146.483333,65.291667,2237189525,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,8,29,2006-08-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2237190656,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,8,1,2006-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2237189944,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,9,7,2006-09-07,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.163,64.809333,2237189725,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2006,9,11,2006-09-11,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-76.172,45.4346,43726016,Nymphalidae,Nymphalis,Nymphalis antiopa,On,2006,10,8,2006-10-08,CA,"Carleton Co.,"
"Nymphalis antiopa (Linnaeus, 1758)",-77,44.53,1841668468,Nymphalidae,Nymphalis,Nymphalis antiopa,Ontario,2006,11,7,2006-11-07,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-110.93,54.26,769292950,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2005,5,27,2005-05-27,CA,Moose Lake Provincial Park
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2303026541,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,20,2005-07-20,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.02325,64.79629,2237190819,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,22,2005-07-22,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,2303026963,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,19,2005-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,2303027123,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,12,2005-07-12,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2303027424,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,9,2005-07-09,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2303045437,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,19,2005-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.234496,64.744653,2303027418,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,14,2005-07-14,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-145.089599,65.557484,2237190452,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,23,2005-07-23,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,2303027694,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,19,2005-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,2237189762,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,22,2005-07-22,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2303027425,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,19,2005-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2303026817,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,19,2005-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2303027915,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,7,19,2005-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-146.163333,65.353333,2303028577,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,8,16,2005-08-16,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-146.163333,65.353333,2303028226,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,8,16,2005-08-16,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-146.163333,65.353333,2303027460,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,8,16,2005-08-16,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,2303025288,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,8,28,2005-08-28,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-114.5,53.01,1806585770,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2005,8,20,2005-08-20,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,2303028544,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,8,28,2005-08-28,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,1502513687,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,9,11,2005-09-11,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,2303028082,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,9,11,2005-09-11,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-169.5595,56.6055,1058554376,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2005,9,7,2005-09-07,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.716389,64.837778,1502515720,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,4,1,2004-04-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-112.471,57.583,769156838,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2004,6,6,2004-06-06,CA,Birch Mountains Wildland Provincial Park
"Nymphalis antiopa (Linnaeus, 1758)",-112.467,57.58,769041272,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2004,6,4,2004-06-04,CA,Birch Mountains Wildland Provincial Park
"Nymphalis antiopa (Linnaeus, 1758)",-146.163333,65.353333,2303027003,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,6,8,2004-06-08,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,1502480273,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,7,31,2004-07-31,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.234496,64.744653,1502514171,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,7,16,2004-07-16,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-112.458,57.586,769040940,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2004,7,8,2004-07-08,CA,Birch Mountains Wildland Provincial Park
"Nymphalis antiopa (Linnaeus, 1758)",-147.210043,64.732974,1502480225,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,7,19,2004-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.210043,64.732974,1502514427,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,7,19,2004-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-156.67194,58.68168,1502515874,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,17,2004-08-17,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,1502480181,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,13,2004-08-13,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-93.82,58.73,1841668454,Nymphalidae,Nymphalis,Nymphalis antiopa,Manitoba,2004,8,4,2004-08-04,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-156.40166,58.78436,1502515851,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,15,2004-08-15,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-156.52383,58.66291,1502515848,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,22,2004-08-22,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-156.41545,58.79178,1502515891,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,18,2004-08-18,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-145.089599,65.557484,2303028078,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,6,2004-08-06,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-156.80791,58.72296,1502515845,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,29,2004-08-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.30158,64.70391,2303026751,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,13,2004-08-13,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-146.163333,65.353333,1502480334,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,2,2004-08-02,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-156.64511,58.7024,1502515842,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2004,8,4,2004-08-04,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-115.265,58.949,769168216,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2003,6,15,2003-06-15,CA,Caribou Mountains Wildland Park
"Nymphalis antiopa (Linnaeus, 1758)",-114.5,53.01,1806564492,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2003,6,14,2003-06-14,CA,NA
"Nymphalis antiopa (Linnaeus, 1758)",-114.433,59.056,769051400,Nymphalidae,Nymphalis,Nymphalis antiopa,Alberta,2003,6,16,2003-06-16,CA,Caribou Mountains Wildland Park
"Nymphalis antiopa (Linnaeus, 1758)",-152.4376,66.2914,1146131862,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2003,7,19,2003-07-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,2303029460,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2003,8,28,2003-08-28,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,2303027396,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2003,8,6,2003-08-06,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,2303027627,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2003,8,27,2003-08-27,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,2303026257,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2003,8,27,2003-08-27,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.300807,64.703177,1502479980,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2003,8,10,2003-08-10,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-75.10372,39.25011,1252559032,Nymphalidae,Nymphalis,Nymphalis antiopa,New Jersey,2002,1,30,2002-01-30,US,Cumberland County
"Nymphalis antiopa (Linnaeus, 1758)",-147.85237,64.8588,1146075358,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2002,2,4,2002-02-04,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,2303026543,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2002,8,3,2002-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.281667,64.753889,2303028127,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2002,8,4,2002-08-04,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2303022631,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2001,8,17,2001-08-17,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2303021878,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2001,8,19,2001-08-19,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2303029947,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2001,8,17,2001-08-17,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2303021805,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2001,9,21,2001-09-21,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-147.936667,64.914167,2005726397,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,4,20,2000-04-20,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.05,64.8,2005726396,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,4,21,2000-04-21,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728254,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005727552,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,30,2000-07-30,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726407,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,31,2000-07-31,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728284,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,31,2000-07-31,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728222,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726402,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,30,2000-07-30,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728227,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,31,2000-07-31,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005727619,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728230,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,31,2000-07-31,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728252,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.316667,64.71,2005726391,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005727666,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,31,2000-07-31,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005727628,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728224,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726410,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,7,29,2000-07-29,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728296,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,3,2000-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728298,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,3,2000-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005727667,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,1,2000-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.32,64.706667,2005726399,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,15,2000-08-15,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728274,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,1,2000-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728271,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,1,2000-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728246,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,3,2000-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728285,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,1,2000-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.325,64.73,2005726392,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,1,2000-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728223,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,27,2000-08-27,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728226,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,3,2000-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726409,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,3,2000-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726400,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,15,2000-08-15,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726408,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,1,2000-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726404,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,27,2000-08-27,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726401,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,26,2000-08-26,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728239,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,3,2000-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728293,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,3,2000-08-03,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005728261,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,8,1,2000-08-01,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-148.296667,64.703333,2005726398,Nymphalidae,Nymphalis,Nymphalis antiopa,Alaska,2000,9,16,2000-09-16,US,NA
"Nymphalis antiopa (Linnaeus, 1758)",-73.01125,41.25417,1039136498,Nymphalidae,Nymphalis,Nymphalis antiopa,Connecticut,1999,4,14,1999-04-14,US,New Haven County
"Nymphalis antiopa (Linnaeus, 1758)",-73.44875,41.2125,1039055007,Nymphalidae,Nymphalis,Nymphalis antiopa,Connecticut,1999,4,30,1999-04-30,US,Fairfield County
"Nymphalis antiopa (Linnaeus, 1758)",-73.51125,41.17083,1039083369,Nymphalidae,Nymphalis,Nymphalis antiopa,Connecticut,1999,5,2,1999-05-02,US,Fairfield County
